latitude,longitude,landslide_trigger,landslide_setting,landslide_category
20.65560624,99.72433848,,,landslide
25.68722869,97.46275651,,,landslide
25.66632812,97.43860582,,,landslide
25.67945354,97.44288849,,,landslide
21.26213993,98.32004172,,,landslide
21.14254784,92.62368713,,,landslide
21.71019482,93.726329,,,landslide
21.38135283,93.11600464,,,landslide
18.25779097,96.12869967,,,landslide
18.50309664,96.13499373,,burned_area,landslide
12.57081215,99.28849469,,,landslide
12.52049701,99.23089669,,,landslide
12.64648061,98.98333652,,deforested_slope,landslide
13.25164067,99.06658472,,,landslide
13.24515859,99.05830872,,,landslide
13.2545408,99.01732128,,,landslide
26.09743469,97.23970863,,,landslide
26.07882796,97.60577684,,above_river,landslide
26.93079979,95.90098704,,,landslide
14.66585927,97.9008624,,mine,landslide
14.97916366,97.94388014,,,landslide
15.1600851,97.97194492,,,landslide
15.15705309,97.95962148,,,landslide
15.15330452,97.95392559,,,landslide
15.14967252,97.95029891,,,landslide
15.17710539,97.93419193,,,landslide
15.1775814,97.91106599,,deforested_slope,landslide
15.15460267,97.93400092,,,landslide
15.14462637,97.93706732,,,landslide
15.13923993,97.94779733,,,landslide
15.13827566,97.94663001,,,landslide
15.13624144,97.95163842,,,landslide
15.14036525,97.95111694,,,landslide
15.13732496,97.94735109,,,landslide
16.46704906,94.45396624,,,landslide
21.23468506,93.78078475,,,landslide
16.32113646,94.3587349,,,landslide
21.19583565,93.77996273,,deforested_slope,landslide
21.26587881,93.76942473,,,landslide
17.24376389,97.38105278,,above_road,landslide
19.6503989,94.14488837,,,landslide
19.65171016,94.14790695,,,landslide
19.63053453,94.35803264,,,landslide
19.1706896,94.35576133,,,landslide
19.0427603,94.67043383,,,landslide
19.02493114,94.69799325,,,landslide
16.22952969,98.38310812,,,landslide
-1.24691,29.74727,downpour,,landslide
46.22124322,-116.04895106,rain,above_road,mudslide
23.83291945,92.63125938,downpour,deforested_slope,landslide
-1.867,29.957,Rain,,Landslide
0.801,30.169,Rain,,Landslide
-1.251,29.982,Rain,,Landslide
0.552,30.121,Rain,,Landslide
0.222,30.092,,,Landslide
0.588,30.152,,,Landslide
0.186,30.09,Rain,,Flood
0.128,29.961,,,Landslide
0.158,30.005,Rain,,Mudslide
0.767,30.217,Rain,,Landslide
-0.267,30.568,Rain,,Landslide
-7.454506,108.871547,continuous_rain,,landslide
31.0349,112.4408,downpour,,landslide
35.049,72.7541,downpour,,landslide
27.1249,93.7706,,above_road,landslide
27.04357147,88.26522126,tropical_cyclone,,landslide
43.448,-123.9964,,above_road,landslide
38.30948329,-81.55135565,,above_road,landslide
37.24809786,-122.07233047,continuous_rain,above_road,rock_fall
39.90752824,-123.74952177,rain,above_road,landslide
37.97157094,-122.2424441,flooding,below_road,mudslide
35.7215834,-120.69791657,downpour,above_road,rock_fall
42.93062217,-74.176972,leaking_pipe,urban,mudslide
37.99578839,-81.73845939,rain,above_road,rock_fall
40.56288,-80.715029,rain,above_road,rock_fall
37.02125973,-121.96163284,rain,above_road,mudslide
36.84145359,-121.66878954,rain,,mudslide
-9.44457267,159.96984616,downpour,urban,landslide
36.000259,-121.501461,flooding,above_road,rock_fall
40.71264607,-122.08386531,downpour,above_road,landslide
39.30552057,-119.91420972,rain,above_road,mudslide
11.21089464,124.48067131,earthquake,above_road,landslide
47.28549545,-122.0333076,rain,above_road,mudslide
-7.50152905,110.32540726,continuous_rain,natural_slope,landslide
2.71887699,101.96740969,downpour,urban,landslide
28.10756941,94.18315697,rain,,landslide
6.959222,80.794842,construction,,rock_fall
5.07669444,-75.49742754,downpour,urban,landslide
48.6449901,-116.34981365,,above_road,landslide
36.23342566,46.27111398,continuous_rain,urban,landslide
49.62223265,-119.66326418,rain,above_road,landslide
43.54829,-108.19012375,rain,above_road,landslide
35.44377033,73.98356806,rain,above_road,rock_fall
33.28491163,-116.86870582,rain,above_road,mudslide
50.764389,-119.339699,,above_road,rock_fall
37.69857085,-82.29706429,rain,above_road,landslide
10.92631521,77.79584597,construction,engineered_slope,mudslide
-10.605689,26.127974,mining,mine,landslide
25.092576,91.763689,mining,mine,landslide
26.985606,87.322163,,,landslide
45.575361,-122.134723,snowfall_snowmelt,above_road,landslide
47.802118,-122.39457,rain,above_road,mudslide
7.04436114,93.79758632,continuous_rain,natural_slope,landslide
45.531962,-122.960461,rain,urban,landslide
29.58406963,32.7133246,mining,mine,landslide
48.379985,-116.551955,rain,natural_slope,mudslide
33.87858534,-116.84303488,rain,above_road,rock_fall
37.72986947,-119.636119,no_apparent_trigger,natural_slope,rock_fall
23.33501164,92.85410625,rain,natural_slope,landslide
34.819988,-111.793249,,natural_slope,rock_fall
50.77712046,-119.23567299,rain,natural_slope,landslide
37.36284311,71.49733827,continuous_rain,above_road,landslide
25.69111465,94.09483333,rain,natural_slope,landslide
43.98279054,-124.05402236,rain,above_road,landslide
34.06830898,74.63364102,rain,natural_slope,landslide
25.61953667,96.3086022,mining,mine,landslide
37.785693,-82.801658,rain,above_road,landslide
39.7602315,-121.46173413,snowfall_snowmelt,above_road,mudslide
39.90952566,69.50912023,rain,above_road,landslide
26.95223279,93.85748748,continuous_rain,,landslide
40.78356656,73.60000632,rain,natural_slope,landslide
1.40144928,110.32435646,downpour,above_road,landslide
34.28752918,-117.35568019,rain,above_road,mudslide
47.959627,-122.248738,rain,above_road,mudslide
34.10541985,-118.36839201,rain,urban,landslide
45.61894112,-123.41779156,rain,above_road,landslide
3.29806591,101.73115153,downpour,natural_slope,landslide
32.32082658,-90.89805521,no_apparent_trigger,above_river,landslide
32.25158781,111.59675129,,bluff,landslide
44.1126,-116.1043,freeze_thaw,,complex
42.3414,-124.4154,,above_road,landslide
27.0875,88.4572,rain,,landslide
51.6718,-4.6976,,above_road,rock_fall
40.7331,-123.0544,,above_road,rock_fall
28.1018,102.1778,downpour,,landslide
45.5593,-116.8344,,above_road,landslide
38.3632,-82.4539,,above_road,landslide
29.0399,81.7191,monsoon,,landslide
41.8206,-103.7243,,natural_slope,rock_fall
36.8242,-119.7847,rain,,mudslide
-37.8145,143.4041,rain,below_road,landslide
42.9861,-123.735,,above_road,landslide
47.2473,-122.373,continuous_rain,above_road,mudslide
16.5489,107.2327,downpour,,landslide
17.4458,121.4196,tropical_cyclone,,landslide
31.3077,-86.5011,tropical_cyclone,,landslide
29.1426,81.8833,snowfall_snowmelt,,landslide
9.7962,-83.9498,continuous_rain,below_road,landslide
32.9778,130.8266,earthquake,above_road,rock_fall
49.3835,-121.3724,,,landslide
17.4468,106.593,downpour,,landslide
16.3183,120.5519,continuous_rain,,landslide
-20.3837,-43.499,downpour,,mudslide
7.5842,125.8331,rain,,landslide
-12.9379,-38.4764,downpour,urban,landslide
43.6619,-123.3424,,above_road,landslide
40.1833,-79.8965,rain,,landslide
41.8368,12.6528,downpour,,landslide
46.9602,7.3968,downpour,,mudslide
31.4161,77.4153,downpour,,landslide
15.58,-90.85,downpour,,landslide
33.4573,-117.6536,downpour,,mudslide
4.6502,-74.399,downpour,,landslide
45.7513,7.376,downpour,,mudslide
44.4979,8.9042,downpour,,landslide
28.2317,84.8756,continuous_rain,,landslide
23.7273,109.2347,downpour,,landslide
27.6454,84.125,downpour,,landslide
35.8975,75.52,downpour,,landslide
-28.2167,-65.8667,downpour,above_road,mudslide
28.2598,84.0999,downpour,,mudslide
14.6281,-90.5065,rain,urban,landslide
42.659,44.6407,,,landslide
36.7025,-105.3514,downpour,,mudslide
38.3534,-81.6513,downpour,,mudslide
21.3996,-157.8939,downpour,natural_slope,landslide
54.9632,-1.6138,downpour,,mudslide
7.8705,126.3235,downpour,,landslide
35.6425,-82.5264,downpour,,landslide
18.5373,-73.8011,tropical_cyclone,,landslide
1.7417,-75.6568,downpour,,landslide
-12.9828,-38.4837,downpour,urban,landslide
38.5064,-106.0795,rain,above_road,mudslide
37.2537,-83.1872,downpour,,mudslide
6.5014,4.7797,downpour,below_road,landslide
-3.6511,139.5928,downpour,,landslide
26.8843,88.1835,downpour,,landslide
18.5,-69.9833,downpour,,landslide
30.6509,79.0264,downpour,,landslide
16.9648,73.5189,rain,,landslide
42.1077,-122.6009,,above_road,landslide
45.521,-122.67,rain,,mudslide
48.538,-121.75,downpour,,landslide
5.031,115.0668,downpour,,landslide
37.9137,-79.4305,downpour,,mudslide
27.9447,84.2279,monsoon,,landslide
26.8826,88.2788,downpour,,landslide
31.483,103.5868,downpour,,landslide
28,85.71,monsoon,,landslide
56.5561,-132.7269,downpour,,mudslide
47.2846,-122.5562,downpour,,mudslide
25.3098633,94.48214677,downpour,,landslide
10.57,123.72,tropical_cyclone,,landslide
-22.2331,-42.6018,downpour,,mudslide
44.9378,-73.0562,downpour,,mudslide
30.7652,78.5925,downpour,,landslide
31.0188,78.4129,downpour,,landslide
-8.8137,-36.9541,downpour,,mudslide
30.4043,79.3318,rain,,landslide
17.4974,-99.538,tropical_cyclone,,landslide
21.7595,-104.8334,tropical_cyclone,,landslide
39.4977,-107.2225,rain,,mudslide
10.37,123.89,downpour,,landslide
11.3169,-60.55,rain,,landslide
9.3381,-79.8897,downpour,,landslide
30.4954,78.3881,rain,,landslide
30.885,78.6695,rain,,landslide
29.7986,80.417,rain,,landslide
10.9628,77.5947,downpour,,landslide
10.9628,77.5947,downpour,,landslide
10.335,123.8725,rain,,landslide
32.5196,-117.0898,rain,urban,landslide
28.145796,84.069015,rain,,landslide
-6.5221559,106.71213224,continuous_rain,natural_slope,landslide
26.1445447,94.24416766,downpour,above_road,landslide
26.20450454,91.87202793,continuous_rain,natural_slope,landslide
22.77997113,92.03513581,continuous_rain,below_road,landslide
23.14383048,105.52999714,downpour,above_road,landslide
27.513641,87.640957,rain,,landslide
25.4976444,94.12901274,continuous_rain,above_road,landslide
26.092493,94.257523,rain,,landslide
27.833565,85.201673,downpour,,landslide
27.167781,87.055222,,,landslide
26.22247247,91.92053028,continuous_rain,,landslide
28.377188,83.498645,rain,,landslide
22.77992936,105.15936626,downpour,above_road,landslide
40.24298211,-80.00630324,no_apparent_trigger,natural_slope,landslide
31.956546,77.109719,,above_road,landslide
27.90362599,85.91050294,rain,,landslide
26.11613908,94.24222574,continuous_rain,above_road,landslide
10.68399129,-61.54264771,continuous_rain,natural_slope,landslide
-6.55899343,106.78628996,continuous_rain,urban,landslide
43.21843612,-109.48476745,no_apparent_trigger,natural_slope,landslide
26.3312531,94.55427723,downpour,above_road,landslide
37.67607624,-119.77950815,,above_road,rock_fall
38.74738889,75.19605556,rain,above_road,mudslide
16.404676,120.595832,continuous_rain,urban,mudslide
6.62296119,3.38134103,rain,urban,mudslide
38.48258714,-105.41293173,,above_road,rock_fall
-0.58474,37.559988,rain,above_river,mudslide
17.06998518,96.82040086,rain,above_river,riverbank_collapse
27.593,88.492,rain,natural_slope,landslide
40.61990972,-111.67827802,,natural_slope,landslide
38.37512397,-81.6651904,,above_road,rock_fall
28.069957,85.01,rain,natural_slope,landslide
21.04270451,92.21525816,downpour,natural_slope,landslide
47.67463292,-117.22605196,rain,below_road,landslide
43.20953132,-122.80359561,,above_road,rock_fall
38.45256863,-105.49352754,,above_road,rock_fall
39.13679306,-111.56011775,,above_road,landslide
27.6835,86.1804,rain,above_road,landslide
11.34165808,76.8694278,rain,above_road,landslide
39.19779968,71.27547914,snowfall_snowmelt,natural_slope,mudslide
22.80452414,91.91261915,downpour,natural_slope,landslide
41.83695379,43.39854621,other,urban,landslide
29.71492436,98.92090376,rain,above_road,landslide
46.59738913,-116.68036786,,above_road,landslide
25.15246863,92.94670614,continuous_rain,natural_slope,landslide
24.725938,116.732231,continuous_rain,above_road,landslide
24.30415689,93.18182448,downpour,above_road,landslide
26.88161,95.399897,other,,landslide
30.73315585,79.49231617,rain,natural_slope,landslide
30.02715,67.458172,mining,mine,landslide
28.372874,83.567989,rain,natural_slope,landslide
13.90074546,74.66018578,rain,above_road,landslide
6.51972498,80.15402093,,urban,landslide
39.978954,70.56256,rain,urban,mudslide
37.72438031,-119.71001704,,above_road,rock_fall
9.30978672,123.21091118,continuous_rain,above_road,landslide
53.98572214,-119.13653585,rain,above_road,mudslide
47.25158303,-122.55110592,,above_road,landslide
27.63630585,110.73188853,rain,natural_slope,mudslide
29.48,82.2896,flooding,natural_slope,landslide
37.54560113,-82.46374308,,above_road,rock_fall
29.350849,79.451264,rain,above_road,landslide
26.74386788,103.0563058,downpour,above_road,landslide
14.42827957,74.41606625,rain,above_road,landslide
46.29169767,-113.95953849,,natural_slope,landslide
26.9653186,88.2667225,rain,urban,landslide
41.25565464,72.45209341,rain,natural_slope,mudslide
22.59420297,92.16404889,rain,,landslide
-29.542639,30.280797,leaking_pipe,above_road,mudslide
44.451126,-92.2696,flooding,above_road,landslide
42.683128,78.301945,rain,urban,mudslide
32.94818322,75.12206351,rain,above_road,rock_fall
20.66353189,-156.04245916,rain,above_river,rock_fall
43.51364004,-108.18527663,rain,above_road,rock_fall
37.46259713,-82.65673523,continuous_rain,above_road,landslide
30.94222039,76.80054202,rain,urban,landslide
38.20150332,-120.72203629,,above_road,landslide
8.75767285,104.99137089,,above_river,riverbank_collapse
51.97686189,-122.2792711,rain,above_road,mudslide
15.12277305,-91.89697611,earthquake,natural_slope,landslide
36.01490705,-121.52877447,,above_road,landslide
22.59420297,92.16404889,rain,,landslide
34.56101506,73.86293399,,above_road,landslide
24.54070891,121.86766017,mining,above_road,landslide
38.49307909,-105.36326697,,above_road,rock_fall
43.23493275,-79.82932494,,above_road,rock_fall
45.51973384,-122.72581486,snowfall_snowmelt,above_road,landslide
27.33861278,87.67107225,continuous_rain,above_road,landslide
6.50950401,80.23142734,continuous_rain,urban,landslide
46.539613,12.132183,rain,natural_slope,landslide
19.170539,73.022276,rain,above_road,landslide
33.029977,74.948082,,natural_slope,landslide
5.39558,100.31801,downpour,urban,landslide
28.21676766,84.00622259,downpour,natural_slope,landslide
5.39616859,100.26339228,downpour,above_road,landslide
27.503555,85.219709,rain,,landslide
9.23736255,105.45473242,continuous_rain,above_river,landslide
6.70227281,80.38461313,monsoon,,landslide
24.768609,92.821182,flooding,natural_slope,landslide
28.007828,86.191717,rain,natural_slope,landslide
28.27254506,83.95706865,continuous_rain,above_river,landslide
3.185783,101.677787,downpour,engineered_slope,landslide
44.32688636,6.8076282,downpour,above_road,rock_fall
49.773429,0.389642,,above_coast,landslide
27.01145644,92.64204045,continuous_rain,above_road,landslide
28.107142,84.307977,rain,,landslide
27.18732399,87.50256183,continuous_rain,natural_slope,landslide
27.769793,93.50995626,rain,above_road,mudslide
23.73941422,92.71505961,tropical_cyclone,above_road,landslide
30.995694,78.936314,rain,above_road,landslide
22.225713,113.921806,rain,above_road,landslide
19.41286968,73.28423263,rain,above_road,landslide
26.78684394,105.36529618,tropical_cyclone,,landslide
46.29691494,9.59641695,,natural_slope,
37.0934625,-118.59345447,,natural_slope,rock_fall
51.4216,0.8546,downpour,bluff,landslide
34.1587,74.4725,continuous_rain,natural_slope,landslide
33.0742,-116.9029,downpour,above_road,landslide
7.7211,125.1335,rain,,landslide
19.9282,99.7817,monsoon,,landslide
44.7573,-122.4891,,above_road,landslide
44.7362,-122.1622,,above_road,landslide
44.1579,-123.5777,,above_road,landslide
45.5599,-123.8923,,above_road,landslide
54.5494,-3.5875,rain,,landslide
38.6198,-82.6276,downpour,,landslide
43.6878,-123.9669,,above_road,landslide
10.37,123.97,downpour,,landslide
49.3729,-117.6744,rain,,landslide
18.5875,120.8221,downpour,below_road,landslide
36.15762152,71.62112088,downpour,,landslide
-22.2815,-42.5329,rain,,landslide
26.9597,86.5598,,above_road,landslide
1.4808,124.868,rain,,landslide
7.8098,125.4498,rain,,landslide
45.5154,-122.7002,,above_road,landslide
19.3465,105.146,,mine,landslide
45.7153,-121.6406,rain,,landslide
45.108,-122.0692,,above_road,landslide
38.7987,-120.4218,downpour,above_road,mudslide
47.7166,-122.376,rain,above_road,landslide
29.58,80.67,,above_road,landslide
39.5672,-106.4031,downpour,,mudslide
-0.6086,103.3535,,above_road,landslide
-41.0415,145.8596,rain,,mudslide
45.5774,-122.7617,,above_road,landslide
44.0601,-123.8216,,above_road,landslide
10.0214,-83.9451,rain,,landslide
19.3161,-99.2398,downpour,,mudslide
41.9757,44.8448,downpour,,landslide
31.5639,77.9798,downpour,,landslide
52.5008,-1.9953,downpour,above_road,landslide
